Bandwidth_GB_Year,MonthlyCharge,Tenure,StreamingMovies,Contract_Month-to-month,StreamingTV,Contract_OneYear,Multiple,InternetService_DSL,Techie,InternetService_FiberOptic,DeviceProtection,OnlineBackup,PaymentMethod_ElectronicCheck,Gender_Male,Gender_Female,Phone,Churn
820.2134061,149.9915,4.73307,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
1955.226259,172.4624,19.39483,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
501.6283743,114.9728,4.771263,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2768.129883,222.6281,19.52917,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1
1088.018039,217.4702,6.383328,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
1286.132827,117.5152,11.43916,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
1975.678599,255.1336,10.70911,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1
1961.987049,127.4887,18.83056,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1507.261366,220.1615,10.90429,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
1193.11856,149.9741,5.461422,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1
2110.283707,212.6228,12.39101,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1
1613.918447,184.9634,7.91568,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1
1360.253379,162.4538,6.306379,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
2060.344507,270.1604,8.05975,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1
2580.274842,184.961,19.34604,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
688.2220572,184.9939,2.397122,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1
1017.061783,172.4579,5.533306,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0
745.7123774,120.0035,2.745106,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
814.0807452,175.0062,2.348386,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0
2174.446655,232.624,14.74826,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1
1697.797856,142.4689,8.802664,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
1594.837225,192.4404,11.94546,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1
1562.246266,140.0013,11.54316,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0
1195.35168,127.5067,9.900255,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
1419.629707,240.1149,8.930383,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1
1292.497362,287.6427,6.62916,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1
1422.55591,265.1283,8.004483,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1
1470.429882,255.1417,8.618298,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1
940.3579408,164.9647,2.146247,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
888.9198648,95.00571,9.836442,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
657.1195012,137.4686,2.63695,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1784.783191,172.4555,16.60248,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1424.784732,127.4783,9.309073,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
2705.01162,200.1185,19.9897,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1
981.9916887,127.5067,8.599092,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0
1763.825951,242.6143,13.288,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1
1256.972232,230.1344,6.487239,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1045.005193,197.6288,6.984409,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
1678.565511,162.4937,15.59169,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1
1343.149177,114.9658,13.02184,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1039.380833,152.4884,8.268405,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
2171.232828,245.132,19.01406,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
1599.244733,152.509,14.67731,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
1101.466816,169.9671,9.035721,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1
1322.416264,197.5169,7.989206,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1
1318.798135,149.9915,8.330395,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
1170.945568,159.9794,6.482702,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
772.3849869,182.4538,5.368306,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0
3632.236502,169.9741,41.88907,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
5356.543952,184.9634,54.04107,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
5579.99579,169.9671,61.5999,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
3811.689374,137.4392,44.72802,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
4940.355869,179.9656,58.30317,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
3878.380326,162.4538,38.69991,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
6430.574874,117.4686,69.33909,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0
6123.243244,139.9568,70.51996,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
5870.579573,127.4421,63.47384,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
6554.853473,162.4676,70.19733,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0
5877.226772,149.9845,63.77246,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
5754.802766,169.9447,66.44552,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
4815.278288,142.5007,50.73425,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0
6234.682273,184.967,66.89524,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0
6715.662535,152.4555,71.66705,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
5477.047906,127.4887,63.14574,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
4983.596064,162.4818,55.11148,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0
6398.915423,202.6362,66.50412,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0
6388.31821,257.6549,67.15579,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
5552.61263,104.9643,60.46946,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5942.500538,127.4421,65.57643,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
6514.041653,149.9378,71.09621,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6256.139215,159.9476,68.7729,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
4983.295874,130.0064,56.63931,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
5148.276996,240.1149,56.30647,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
5459.257498,159.9349,60.14645,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0
4132.534649,159.965,45.4868,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
5065.133843,139.9792,55.87684,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5979.686067,197.4876,64.71488,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0
6200.93166,194.9525,66.77924,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
4434.823362,162.447,42.19555,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
5851.65666,137.4616,67.11782,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
6105.925473,159.9875,71.7083,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
5832.1205,175.1331,64.01205,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6205.78959,212.6415,64.9788,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
6152.279339,167.4564,71.106,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0
5978.20414,177.4876,62.48639,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0
4549.293713,197.5169,48.57163,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
4180.815992,207.4974,44.98551,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
6845.831296,212.6228,70.79968,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0
5953.077209,149.9621,70.47897,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0
6072.907276,267.6647,64.30623,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
5673.501264,184.967,65.90363,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0
6110.01152,255.1555,64.01652,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0
6227.163207,127.525,71.37293,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
6150.658199,207.6094,69.26833,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0
5502.195694,267.6647,56.3686,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0
6291.368213,242.6281,67.47739,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0
5671.821266,172.5034,65.4294,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0
6177.436257,139.9568,70.09214,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
5900.543943,147.4564,61.78014,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
5909.817728,137.4872,66.59755,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
5575.553256,172.4742,65.15989,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6532.437967,235.1591,71.53343,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0
5568.099221,184.9634,56.23842,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
6815.305528,220.1149,69.87041,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
5341.417352,159.9512,62.9209,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
5179.612997,127.482,60.56995,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
6427.653862,207.6094,71.66261,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
5469.381433,194.9744,62.43987,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0
6206.957458,139.9512,69.03413,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0
4888.954667,172.4705,51.20818,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
6385.746999,172.4705,69.07545,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
5964.647059,117.4858,70.34008,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
6095.07687,159.965,69.2139,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0
5556.247274,159.9642,61.32409,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
4595.920043,245.147,42.74672,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
5990.18794,287.6427,64.09564,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
5739.806189,190.127,58.75447,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0
5935.908059,104.9629,70.38153,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
6184.630782,162.447,66.95875,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
5917.993233,265.1283,64.15566,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0
6300.301731,129.9621,68.22296,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
5903.828849,134.9509,66.50929,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
5634.748909,127.4601,57.84605,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6015.602918,149.9741,64.38126,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
4969.32191,139.9568,56.35343,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
6070.361595,242.6106,59.61465,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1
5520.83439,169.9447,64.08432,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0
5533.105998,194.9699,61.98982,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
5311.978852,147.4421,61.79462,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
5435.713342,152.4579,57.04429,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0
5098.53904,149.9598,58.43587,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
6565.889584,159.9794,70.49957,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
5040.384412,162.4713,58.04694,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0
4367.397207,152.4952,48.1707,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
5718.272878,147.4421,66.75709,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
5241.394025,242.6143,57.50724,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0
5027.299322,172.4871,54.14957,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
6286.888744,192.4705,70.42389,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0
5364.761472,257.6375,51.31462,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0
5532.302162,137.4684,63.24314,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
4966.563579,230.1344,52.76082,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
6001.584896,184.9785,67.04233,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
6175.505483,225.1457,61.57078,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
5664.025426,92.5018,67.56096,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4862.205431,127.482,55.34066,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
5808.356444,139.9512,62.61777,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6116.893966,185.0077,70.33634,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0
6197.152457,162.497,66.89101,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0
4512.775123,240.1149,47.92804,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1
5791.217393,127.5112,69.46803,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
6131.039453,235.1372,61.62341,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1
5296.643482,184.967,58.51566,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0
5017.628209,182.4676,55.2092,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
4382.709253,147.4783,50.85526,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
5462.625983,192.4705,64.17623,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0
4152.530591,172.4705,42.36505,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0
5233.690338,152.4579,53.07379,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
4188.693579,142.4689,42.73326,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4445.416771,217.4702,49.50734,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0
4656.466477,149.9483,53.40027,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5012.14381,184.9634,47.96609,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
4721.018056,192.4404,52.88029,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
5399.224156,230.1051,58.16576,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
5684.731048,200.1323,56.61608,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
4823.771422,147.5031,53.61316,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
6447.490491,159.9794,68.05033,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
3877.950833,139.9678,42.36211,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
6271.67502,127.4738,69.86769,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
5700.531807,182.4653,64.37387,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5361.461661,124.9781,62.76356,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
5638.778543,235.1372,54.55822,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0
6444.124341,142.5007,69.71458,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
3529.172638,137.4392,39.23416,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
4363.988222,127.4421,44.0309,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
5708.957593,149.9483,67.76579,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5349.831255,149.9621,60.94251,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
5962.411724,137.4872,70.52235,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
5705.264431,125.0073,67.18331,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
5319.773541,162.4526,60.38138,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
6638.783919,212.6415,67.94243,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
5261.201726,162.4526,56.69146,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
6414.916465,172.4705,68.00474,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
6343.107984,172.4885,69.91306,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0
5940.543417,252.6378,64.1621,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0
4017.126949,107.5286,45.45067,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
3946.79376,139.9678,43.29117,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6199.767982,245.1283,60.93197,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
5425.51161,242.6326,58.83809,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0
5725.876807,262.6106,61.35427,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0
5388.100592,212.6228,51.21873,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0
5861.996544,137.4836,63.47674,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
6311.188879,174.9581,66.45525,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
4805.894692,147.4783,56.12834,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
5807.061171,197.4945,63.656,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0
5707.70468,104.9781,62.70697,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
4658.564203,160.0013,54.09422,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
5579.495808,129.9621,58.89846,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0
5583.671778,159.9349,63.24097,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
6528.295974,235.1591,71.36133,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0
4745.32751,194.9882,52.61686,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0
5246.867359,147.4738,60.28236,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
6192.288655,184.9785,68.6711,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
5760.908084,162.4713,65.82455,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
4473.615207,127.475,50.18296,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6569.215906,230.1051,71.51772,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
6689.478561,257.6513,64.62378,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1
6284.835432,242.6326,68.76541,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
6361.142706,104.9643,71.34414,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5168.61323,220.1149,49.26434,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
6572.961443,159.9476,70.99222,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
4652.212743,194.9663,46.28759,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
4955.912119,172.4567,50.69979,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
6558.022236,200.1185,70.59531,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0
5997.071735,172.4441,71.17531,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0
5659.522313,162.4538,59.67215,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
4639.026778,184.967,51.4346,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0
5616.467158,194.9525,58.67524,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0
5831.590077,157.4698,69.17356,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
6050.818366,119.9568,63.70781,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
6304.298349,130.0064,71.84774,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0
5059.402086,127.4738,52.55673,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
5527.671776,240.1149,59.29981,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0
5417.412777,149.9447,58.04171,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
5214.689346,182.4833,60.46007,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
5953.091281,162.5007,66.76084,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
5202.253182,262.6106,54.97784,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6010.445763,230.1051,65.82541,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
5249.37739,124.9781,62.03303,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
6044.380838,117.4835,71.57982,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
3894.456441,152.5022,40.35625,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
6121.42438,127.4421,66.13511,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
5208.79271,172.4404,52.62121,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1
4946.910016,137.4684,53.96248,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
6171.048605,197.6288,67.06371,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
3965.422778,182.4608,44.25204,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
6472.755676,187.4811,69.15198,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0
5849.296401,127.4738,63.68805,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0
6075.000814,200.1652,64.71872,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
3843.2286,137.4872,45.27484,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
5932.37794,255.1372,63.05897,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0
5828.46448,147.4421,66.61075,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6516.610972,222.6326,66.46762,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0
6242.695434,210.1518,67.24501,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0
5701.481448,255.1665,59.05164,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1
5519.682788,242.6435,58.54344,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
5209.371279,252.624,54.83336,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
6764.539694,255.1336,67.20907,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
5546.135558,212.6415,54.6947,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
4113.33849,139.9512,42.22682,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
5999.675904,204.9797,66.85703,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0
5399.848703,179.9794,61.73977,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0
6086.559502,204.9797,69.53069,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0
5433.040814,79.97886,63.74924,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6455.138761,127.4421,71.76842,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6130.392142,172.4848,69.05548,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0
5353.001743,182.49,59.01526,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
6691.71698,184.9963,71.55342,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0
5877.534771,92.48802,70.70127,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4421.565715,232.6415,47.20955,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0
6448.95087,149.9378,69.16302,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
6414.954544,245.132,69.34472,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0
5529.433476,114.9728,65.28334,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
5133.883667,182.4676,56.51532,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
4137.953493,134.9509,46.778,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
6230.661267,214.9663,69.31083,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0
6079.400361,169.9378,71.03326,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
5114.91266,265.1283,54.0433,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0
6051.573796,182.497,69.28716,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0
5617.036978,160.0122,64.91343,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0
5260.656937,242.6143,55.2288,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
6063.51865,252.624,67.49846,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
6192.147248,144.9889,66.09922,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
4928.976354,139.965,53.09491,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
5879.484066,152.4579,60.89236,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0
5802.915462,169.9378,68.3703,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0
4118.129556,127.475,49.67201,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
6213.398927,220.1323,67.97011,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0
5143.531186,175.1331,56.99989,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0
4324.223957,149.9621,46.33817,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
5626.09355,139.9816,60.16962,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0
5885.410472,124.9643,66.62742,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5674.734009,150.0208,65.28157,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
5429.301177,152.509,61.73934,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
6210.519966,114.9728,71.52864,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
5311.784514,172.4848,59.59391,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
4582.182243,219.9902,50.09799,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0
6222.773491,252.6378,67.60865,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0
6457.917933,235.1417,66.08159,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1
6253.491089,94.97283,69.55373,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
4517.31047,172.4579,48.92152,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0
5341.20171,149.9447,57.37611,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
6754.62207,162.4676,71.30457,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0
4019.898568,210.1051,37.45999,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1
6516.163879,257.6549,69.22588,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
5655.227579,235.1372,54.91169,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
5407.188993,147.4421,59.99095,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6521.587044,210.1051,65.28829,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0
4745.745988,192.4705,53.91548,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0
4144.818142,182.4676,46.23768,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0
6555.766575,255.1555,68.94384,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0
5832.634128,179.9656,67.75237,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
